,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
17027,37858.0,15539.0,14012.0,3406.0,943.0,29512.0,2824.0,6020.0,8092.0,4797.0,1061.0,3166.0,132.0,333.0,1765.0,152.0,604.0,2141.0,1868.0,34407.0,99.0
17035,10890.0,4854.0,4208.0,1747.0,324.0,22786.0,847.0,1959.0,2503.0,1960.0,335.0,336.0,0.0,40.0,670.0,89.0,239.0,129.0,669.0,7845.0,23.0
17039,16322.0,7513.0,6721.0,1926.0,629.0,28294.0,958.0,2925.0,3557.0,1941.0,471.0,800.0,83.0,216.0,405.0,87.0,243.0,260.0,1114.0,14194.0,46.0
17045,17828.0,8780.0,7644.0,2845.0,808.0,25122.0,1557.0,3604.0,3835.0,2789.0,740.0,497.0,60.0,227.0,588.0,50.0,547.0,325.0,1305.0,16051.0,64.0
17047,6612.0,3164.0,2768.0,760.0,237.0,25235.0,508.0,1283.0,1516.0,1023.0,221.0,207.0,13.0,47.0,561.0,23.0,130.0,57.0,475.0,6055.0,19.0
17049,34356.0,14731.0,13316.0,3634.0,884.0,27680.0,2058.0,5744.0,8172.0,4433.0,1077.0,1276.0,154.0,677.0,1172.0,143.0,661.0,475.0,2256.0,37908.0,60.0
17053,13758.0,6324.0,5666.0,1871.0,508.0,25524.0,1073.0,2695.0,3173.0,2224.0,466.0,722.0,37.0,222.0,167.0,62.0,296.0,407.0,983.0,12472.0,41.0
17055,39503.0,18525.0,16180.0,7440.0,1861.0,22119.0,3405.0,7658.0,8768.0,7687.0,1494.0,1475.0,93.0,467.0,2121.0,184.0,1395.0,459.0,3858.0,32734.0,89.0
17057,36047.0,16190.0,14131.0,5232.0,1295.0,22969.0,3211.0,6801.0,7302.0,5006.0,1420.0,2837.0,386.0,595.0,524.0,156.0,932.0,2419.0,2682.0,29559.0,109.0
17061,13390.0,6373.0,5278.0,2250.0,506.0,21916.0,1310.0,2466.0,2895.0,2067.0,443.0,426.0,6.0,23.0,573.0,67.0,294.0,278.0,1096.0,9814.0,35.0
17063,50338.0,20358.0,18509.0,4899.0,1954.0,30232.0,2337.0,6472.0,13032.0,5453.0,1385.0,6325.0,346.0,1029.0,882.0,254.0,725.0,289.0,2748.0,48292.0,92.0
17065,8251.0,4071.0,3394.0,1219.0,159.0,24309.0,592.0,1665.0,1847.0,1333.0,191.0,81.0,1.0,58.0,760.0,25.0,145.0,120.0,838.0,6063.0,21.0
17067,18633.0,9212.0,7726.0,2124.0,617.0,25647.0,1002.0,4207.0,3880.0,2493.0,506.0,632.0,38.0,136.0,611.0,96.0,355.0,278.0,1135.0,14852.0,50.0
17071,6966.0,3827.0,3054.0,731.0,267.0,26504.0,570.0,1624.0,1335.0,1173.0,340.0,243.0,11.0,23.0,463.0,31.0,96.0,57.0,504.0,4505.0,25.0
17073,49681.0,22096.0,20131.0,6019.0,1289.0,27777.0,3819.0,9211.0,11362.0,6017.0,1412.0,4498.0,440.0,799.0,481.0,113.0,1032.0,753.0,2907.0,42584.0,143.0
17075,28814.0,13421.0,11899.0,4556.0,961.0,25562.0,2288.0,5917.0,6406.0,4088.0,982.0,2643.0,362.0,392.0,450.0,213.0,527.0,465.0,2328.0,22415.0,100.0
17079,9592.0,4324.0,3719.0,775.0,197.0,25811.0,660.0,1717.0,2217.0,1557.0,170.0,250.0,1.0,93.0,490.0,5.0,96.0,70.0,639.0,7436.0,23.0
17081,38523.0,16836.0,15189.0,6392.0,1674.0,23054.0,3792.0,6839.0,8450.0,6656.0,1455.0,5357.0,102.0,1080.0,2971.0,291.0,1265.0,2342.0,3024.0,44349.0,95.0
17083,22441.0,10016.0,8760.0,1954.0,868.0,26346.0,1361.0,3949.0,4808.0,2915.0,731.0,852.0,81.0,235.0,659.0,70.0,378.0,968.0,1746.0,16034.0,69.0
17091,111493.0,45182.0,40480.0,16800.0,4611.0,25111.0,9226.0,16712.0,26914.0,17989.0,4500.0,30854.0,1568.0,2348.0,3013.0,581.0,2985.0,5518.0,9291.0,106769.0,305.0
17095,51752.0,23908.0,21146.0,8418.0,1561.0,22939.0,4328.0,10134.0,10301.0,8080.0,1852.0,8396.0,314.0,1924.0,973.0,276.0,2029.0,4050.0,4297.0,49926.0,169.0
17099,111935.0,49871.0,44368.0,15069.0,5350.0,26228.0,9001.0,19596.0,24647.0,14345.0,3638.0,15079.0,1265.0,2070.0,2140.0,442.0,2719.0,3163.0,8659.0,104320.0,287.0
17111,307083.0,117242.0,110109.0,23653.0,11147.0,34589.0,15060.0,37337.0,76907.0,26204.0,7830.0,54283.0,6965.0,4749.0,665.0,1842.0,3616.0,1586.0,21280.0,251397.0,458.0
17115,108404.0,50321.0,44860.0,19626.0,5448.0,27010.0,7691.0,19243.0,24256.0,16005.0,4815.0,24974.0,305.0,4580.0,1315.0,650.0,4410.0,3675.0,7777.0,114159.0,264.0
17117,46482.0,21556.0,18754.0,5875.0,2175.0,26779.0,3285.0,8698.0,10072.0,7254.0,1584.0,1660.0,115.0,389.0,1748.0,280.0,976.0,929.0,3363.0,35569.0,144.0
17119,266759.0,118170.0,107014.0,34400.0,11185.0,29100.0,13674.0,41744.0,59303.0,32917.0,9579.0,37903.0,774.0,5086.0,3675.0,1119.0,6970.0,5344.0,17557.0,253755.0,686.0
17121,38503.0,18132.0,15841.0,6867.0,1689.0,23366.0,3062.0,7099.0,8821.0,6739.0,1676.0,3184.0,187.0,539.0,3085.0,324.0,1171.0,771.0,3370.0,35714.0,137.0
17123,12060.0,5896.0,4953.0,1163.0,353.0,28279.0,707.0,2669.0,2448.0,1528.0,292.0,598.0,38.0,62.0,197.0,48.0,203.0,281.0,624.0,9865.0,30.0
17125,13931.0,7036.0,6084.0,2115.0,682.0,25166.0,1270.0,2850.0,2947.0,2172.0,556.0,461.0,11.0,56.0,644.0,52.0,389.0,224.0,951.0,11132.0,40.0
17127,14883.0,7082.0,5951.0,2750.0,484.0,23673.0,1585.0,3058.0,3268.0,2950.0,494.0,1645.0,48.0,219.0,1438.0,92.0,544.0,328.0,1130.0,12428.0,67.0
17129,12576.0,5669.0,5219.0,1564.0,371.0,31323.0,710.0,2278.0,2852.0,1630.0,502.0,506.0,0.0,157.0,302.0,97.0,218.0,154.0,556.0,7827.0,23.0
17131,15971.0,7368.0,6567.0,1618.0,491.0,27566.0,918.0,3239.0,3502.0,1965.0,466.0,636.0,13.0,181.0,268.0,43.0,349.0,248.0,622.0,10804.0,43.0
17133,33703.0,13771.0,13030.0,1480.0,843.0,35699.0,1085.0,5398.0,7767.0,3373.0,710.0,1124.0,40.0,282.0,432.0,99.0,466.0,282.0,1417.0,25174.0,65.0
17141,52034.0,22552.0,20782.0,5617.0,1741.0,28026.0,4215.0,8877.0,12023.0,6359.0,1707.0,6401.0,1071.0,853.0,877.0,352.0,1097.0,550.0,3546.0,43082.0,102.0
17147,16469.0,7338.0,6658.0,927.0,567.0,33197.0,551.0,3001.0,3728.0,1833.0,416.0,551.0,10.0,149.0,224.0,21.0,155.0,77.0,705.0,12555.0,44.0
17149,16054.0,7930.0,6615.0,2233.0,494.0,22048.0,1359.0,3183.0,3570.0,2535.0,493.0,708.0,13.0,57.0,699.0,70.0,373.0,543.0,1449.0,13013.0,44.0
17155,5746.0,3107.0,2440.0,595.0,182.0,32584.0,352.0,1155.0,1158.0,679.0,167.0,408.0,58.0,2.0,153.0,28.0,58.0,6.0,402.0,4637.0,16.0
17159,16072.0,7495.0,6452.0,2311.0,436.0,23972.0,1421.0,3184.0,3655.0,2827.0,498.0,674.0,10.0,253.0,832.0,105.0,437.0,319.0,1069.0,15949.0,45.0
17161,146536.0,65800.0,60098.0,21375.0,5723.0,26893.0,11433.0,25680.0,32821.0,18785.0,6312.0,39082.0,4036.0,6878.0,2163.0,1337.0,4857.0,4629.0,11726.0,156409.0,418.0
17167,198639.0,90612.0,82952.0,29600.0,7805.0,31904.0,10577.0,30913.0,45563.0,27205.0,8292.0,37625.0,795.0,7348.0,4715.0,1152.0,6541.0,4127.0,11739.0,238744.0,418.0
17171,5169.0,2453.0,2092.0,747.0,252.0,25568.0,280.0,981.0,1166.0,570.0,180.0,144.0,13.0,4.0,242.0,29.0,123.0,49.0,392.0,3736.0,10.0
17173,22011.0,10475.0,9213.0,2810.0,585.0,23974.0,1208.0,4501.0,4767.0,2690.0,694.0,549.0,21.0,204.0,1187.0,125.0,401.0,213.0,1450.0,16721.0,55.0
17177,46283.0,21899.0,19573.0,7203.0,2015.0,24529.0,3023.0,9516.0,10050.0,6488.0,2271.0,7500.0,153.0,1396.0,927.0,130.0,1774.0,830.0,3152.0,43515.0,125.0
17179,135400.0,58172.0,54612.0,10485.0,3480.0,30700.0,6771.0,22998.0,31264.0,14979.0,4171.0,7684.0,276.0,2941.0,1219.0,686.0,2698.0,2616.0,7238.0,133182.0,346.0
17181,17458.0,7912.0,6771.0,2667.0,500.0,24296.0,1799.0,3403.0,3636.0,3061.0,530.0,1499.0,87.0,224.0,1246.0,159.0,350.0,532.0,1472.0,15386.0,41.0
17185,11587.0,5542.0,4846.0,1376.0,506.0,24697.0,852.0,2193.0,2532.0,2087.0,308.0,543.0,62.0,344.0,593.0,72.0,350.0,88.0,875.0,11610.0,43.0
17187,17611.0,7667.0,6811.0,2533.0,724.0,23350.0,1480.0,3215.0,3908.0,2162.0,553.0,2651.0,456.0,235.0,317.0,209.0,381.0,1199.0,1068.0,15982.0,60.0
17189,14369.0,6551.0,5809.0,1580.0,412.0,29548.0,953.0,2665.0,3051.0,1746.0,388.0,537.0,50.0,98.0,741.0,87.0,149.0,259.0,817.0,11304.0,40.0
17191,16517.0,7886.0,7037.0,2552.0,408.0,24342.0,1480.0,3287.0,3733.0,2838.0,456.0,572.0,94.0,172.0,1756.0,113.0,432.0,77.0,1345.0,14556.0,40.0
17193,14410.0,7146.0,6183.0,1960.0,555.0,25065.0,1265.0,3139.0,3148.0,2794.0,511.0,457.0,80.0,86.0,939.0,91.0,489.0,383.0,1185.0,12956.0,37.0
17195,57155.0,25722.0,23511.0,6388.0,1927.0,26155.0,4487.0,10821.0,12989.0,8677.0,1982.0,8574.0,408.0,1171.0,958.0,302.0,1717.0,1049.0,4040.0,51801.0,165.0
17199,67336.0,30794.0,26711.0,9724.0,2361.0,25238.0,4619.0,11775.0,14728.0,11013.0,2417.0,6435.0,269.0,846.0,2662.0,291.0,1814.0,1989.0,5336.0,68437.0,143.0
17203,39123.0,15344.0,14489.0,2942.0,1045.0,32360.0,1567.0,6372.0,9779.0,3655.0,880.0,1646.0,28.0,310.0,486.0,131.0,677.0,1067.0,1714.0,31524.0,71.0
18003,365565.0,154525.0,141483.0,54545.0,13152.0,26058.0,25397.0,47933.0,96106.0,44045.0,15330.0,91670.0,7897.0,15718.0,5619.0,2548.0,9609.0,5662.0,44295.0,392229.0,675.0
18005,80203.0,33571.0,31073.0,9975.0,2165.0,28631.0,5266.0,11992.0,19392.0,9993.0,2687.0,12917.0,1473.0,2297.0,2352.0,800.0,1407.0,971.0,8485.0,90037.0,182.0
18007,8709.0,3909.0,3388.0,1096.0,201.0,23181.0,603.0,1417.0,2205.0,1506.0,295.0,622.0,60.0,41.0,156.0,58.0,104.0,124.0,1140.0,7091.0,14.0
18009,12364.0,5995.0,5207.0,1447.0,480.0,21980.0,1133.0,2450.0,2697.0,2498.0,473.0,504.0,59.0,190.0,523.0,74.0,439.0,165.0,1633.0,10193.0,32.0
18013,14965.0,8512.0,5953.0,1882.0,412.0,30279.0,1151.0,3149.0,2952.0,1808.0,465.0,602.0,37.0,119.0,656.0,102.0,165.0,140.0,1736.0,10640.0,37.0
18015,20007.0,9451.0,7770.0,2139.0,697.0,25647.0,1667.0,3553.0,4658.0,3079.0,487.0,1151.0,176.0,101.0,719.0,146.0,387.0,120.0,2355.0,14589.0,39.0
18019,113993.0,49002.0,43074.0,11153.0,3664.0,25693.0,9497.0,16198.0,26312.0,17338.0,3309.0,17930.0,801.0,3915.0,2582.0,473.0,2631.0,1793.0,13279.0,112842.0,269.0
18021,26568.0,11697.0,10541.0,4358.0,830.0,22913.0,1873.0,4369.0,6228.0,4748.0,908.0,911.0,83.0,334.0,979.0,211.0,612.0,412.0,2627.0,22218.0,87.0
18023,32692.0,13269.0,11769.0,4052.0,977.0,23260.0,2980.0,5119.0,8564.0,4223.0,1031.0,5374.0,1088.0,621.0,529.0,226.0,611.0,640.0,3908.0,27722.0,76.0
18025,10582.0,5470.0,4076.0,2034.0,290.0,19756.0,1283.0,1827.0,2380.0,2113.0,407.0,372.0,14.0,86.0,1186.0,49.0,195.0,101.0,874.0,7717.0,24.0
18029,49552.0,20251.0,18639.0,4537.0,1886.0,28471.0,3185.0,7483.0,11503.0,5755.0,1627.0,1794.0,54.0,1099.0,573.0,273.0,654.0,604.0,4126.0,38754.0,103.0
18033,42489.0,17645.0,16221.0,5387.0,1348.0,25132.0,2904.0,6264.0,10656.0,6497.0,1431.0,2018.0,130.0,787.0,1444.0,185.0,848.0,490.0,4787.0,43525.0,90.0
18035,116463.0,52406.0,46104.0,23995.0,5392.0,21566.0,7443.0,18691.0,22238.0,18961.0,4052.0,14706.0,434.0,3890.0,2474.0,430.0,3537.0,7492.0,12849.0,117531.0,253.0
18037,42345.0,17594.0,16311.0,3545.0,649.0,27331.0,3434.0,6758.0,10376.0,4259.0,1106.0,3557.0,760.0,704.0,1126.0,396.0,595.0,969.0,2802.0,50034.0,88.0
18041,23608.0,10824.0,9420.0,4472.0,959.0,21716.0,3082.0,4359.0,5306.0,4391.0,990.0,958.0,43.0,467.0,533.0,147.0,898.0,415.0,3402.0,20836.0,59.0
18043,76290.0,32316.0,29034.0,9050.0,2591.0,29350.0,5514.0,11046.0,17701.0,10205.0,2691.0,8779.0,637.0,2345.0,583.0,265.0,1842.0,1279.0,6791.0,71781.0,175.0
18045,16741.0,7810.0,6963.0,2081.0,647.0,25086.0,1392.0,3171.0,3820.0,2910.0,447.0,719.0,99.0,74.0,809.0,83.0,293.0,191.0,1552.0,13805.0,45.0
18047,22887.0,9566.0,8710.0,2591.0,698.0,24748.0,1955.0,3615.0,5576.0,3090.0,711.0,638.0,10.0,223.0,851.0,131.0,329.0,204.0,1904.0,16636.0,52.0
18049,20412.0,9662.0,7962.0,2828.0,592.0,23507.0,2121.0,3607.0,4913.0,3289.0,597.0,1542.0,188.0,167.0,1271.0,57.0,497.0,237.0,2465.0,16674.0,64.0
18051,33684.0,14760.0,13297.0,3610.0,645.0,25990.0,2251.0,5511.0,7930.0,5045.0,1081.0,1898.0,98.0,559.0,1879.0,281.0,571.0,825.0,3325.0,37014.0,85.0
18053,68269.0,30302.0,26227.0,12183.0,2592.0,20348.0,6032.0,12053.0,14270.0,11930.0,2809.0,9864.0,166.0,1725.0,1802.0,324.0,2270.0,5215.0,7868.0,71685.0,206.0
18055,32633.0,15090.0,12688.0,4810.0,933.0,23189.0,3278.0,5921.0,7383.0,6281.0,874.0,1006.0,76.0,399.0,3267.0,370.0,696.0,304.0,3938.0,25827.0,98.0
18059,71955.0,28918.0,26680.0,5274.0,1850.0,30011.0,2845.0,10630.0,17523.0,9202.0,2262.0,4773.0,173.0,1046.0,433.0,188.0,862.0,660.0,6160.0,58789.0,138.0
18061,39370.0,16646.0,14524.0,5139.0,1303.0,25319.0,3112.0,6352.0,8964.0,7020.0,1195.0,1588.0,58.0,360.0,2356.0,215.0,546.0,293.0,3370.0,30861.0,99.0
18063,155817.0,58421.0,55744.0,7834.0,4152.0,31335.0,6674.0,19269.0,40501.0,17052.0,4390.0,21223.0,1085.0,2763.0,784.0,715.0,1033.0,2528.0,11481.0,145632.0,220.0
18065,48953.0,21155.0,17926.0,7349.0,1825.0,22182.0,4204.0,8798.0,10295.0,7783.0,1661.0,2930.0,100.0,989.0,845.0,118.0,917.0,3358.0,5581.0,40131.0,109.0
18067,82728.0,38732.0,34411.0,13665.0,2985.0,25507.0,6586.0,14825.0,18945.0,14309.0,3596.0,11519.0,419.0,2641.0,1510.0,208.0,2651.0,1121.0,8717.0,89469.0,240.0
18069,36696.0,15883.0,14532.0,4227.0,985.0,23396.0,2451.0,5844.0,8149.0,5214.0,890.0,1681.0,85.0,419.0,738.0,168.0,735.0,1445.0,3792.0,33218.0,94.0
18071,43637.0,18552.0,16517.0,6317.0,1195.0,23098.0,3828.0,6657.0,10664.0,5652.0,1494.0,4407.0,787.0,658.0,2156.0,301.0,881.0,702.0,4750.0,44203.0,67.0
18073,33461.0,13354.0,12091.0,2488.0,1038.0,24839.0,2886.0,5220.0,8174.0,4168.0,978.0,2743.0,181.0,248.0,602.0,216.0,487.0,955.0,2886.0,30619.0,92.0
18075,21196.0,9185.0,8062.0,3317.0,774.0,20234.0,2211.0,3522.0,5506.0,3382.0,764.0,1013.0,83.0,138.0,607.0,231.0,697.0,278.0,2535.0,19117.0,55.0
18077,32482.0,14315.0,12642.0,4344.0,1139.0,23006.0,2880.0,5210.0,6970.0,4622.0,1460.0,2184.0,103.0,315.0,1556.0,362.0,806.0,2506.0,3341.0,31526.0,93.0
18079,28023.0,12075.0,10519.0,4217.0,929.0,22374.0,2901.0,4157.0,6810.0,4248.0,1067.0,1272.0,45.0,127.0,2208.0,210.0,659.0,355.0,3161.0,23646.0,74.0
18081,147567.0,58747.0,53713.0,13473.0,4188.0,29877.0,8286.0,20258.0,37475.0,14953.0,5026.0,13605.0,763.0,5347.0,1780.0,950.0,2060.0,2451.0,13480.0,128072.0,292.0
18083,37956.0,16969.0,14655.0,4980.0,1031.0,22976.0,2839.0,6300.0,8047.0,6110.0,1476.0,2620.0,56.0,893.0,1231.0,168.0,1085.0,2496.0,4112.0,45080.0,72.0
18085,78461.0,37573.0,30078.0,8423.0,2111.0,26854.0,7870.0,11702.0,19237.0,10272.0,2423.0,8739.0,1151.0,1277.0,4767.0,644.0,1801.0,1591.0,9658.0,78715.0,137.0
18089,489698.0,210391.0,184140.0,84905.0,22770.0,25483.0,40392.0,71472.0,120003.0,67496.0,21703.0,222310.0,10437.0,17534.0,3011.0,4321.0,15797.0,5780.0,57402.0,469774.0,1103.0
18093,45696.0,20957.0,18426.0,5771.0,1230.0,23743.0,3709.0,8230.0,10239.0,7608.0,1592.0,1818.0,136.0,597.0,2258.0,304.0,832.0,697.0,5455.0,38872.0,122.0
18095,129862.0,58808.0,51441.0,20618.0,4723.0,22997.0,11240.0,21966.0,28763.0,22122.0,5359.0,18790.0,789.0,2340.0,3225.0,656.0,4051.0,6529.0,14603.0,113889.0,322.0
18099,46833.0,19952.0,17093.0,5351.0,1749.0,23372.0,4797.0,7610.0,11946.0,6400.0,1187.0,5454.0,846.0,665.0,1463.0,721.0,1171.0,778.0,6987.0,44075.0,124.0
18101,10218.0,4751.0,4219.0,1228.0,272.0,23913.0,1113.0,1743.0,2319.0,1581.0,321.0,287.0,0.0,31.0,812.0,54.0,248.0,115.0,1126.0,13320.0,25.0
18103,36093.0,15327.0,13268.0,5416.0,1449.0,21940.0,3689.0,5722.0,7904.0,5550.0,1212.0,3756.0,69.0,317.0,1579.0,238.0,585.0,2185.0,3401.0,29866.0,125.0
18107,38108.0,16550.0,14852.0,4635.0,1046.0,24095.0,2933.0,6419.0,8819.0,5581.0,1309.0,2863.0,536.0,617.0,1097.0,161.0,727.0,1254.0,4404.0,36220.0,95.0
18109,69504.0,27949.0,25655.0,8547.0,2262.0,26556.0,5490.0,10426.0,16435.0,10357.0,2038.0,2483.0,144.0,651.0,1853.0,468.0,1142.0,851.0,6868.0,50258.0,150.0
18111,14022.0,6026.0,5482.0,1833.0,490.0,24061.0,1394.0,2460.0,3095.0,1903.0,447.0,1130.0,167.0,107.0,164.0,72.0,165.0,212.0,1771.0,10698.0,26.0
18113,47587.0,20206.0,18013.0,5320.0,1659.0,23792.0,4801.0,6860.0,12215.0,6390.0,1804.0,5782.0,949.0,709.0,1887.0,539.0,955.0,790.0,5536.0,43638.0,83.0
18115,6003.0,2796.0,2427.0,397.0,183.0,25278.0,500.0,1164.0,1229.0,808.0,150.0,192.0,0.0,111.0,269.0,23.0,99.0,53.0,503.0,4299.0,12.0
18117,19579.0,9101.0,7720.0,3154.0,491.0,21295.0,2225.0,3403.0,4691.0,3646.0,707.0,828.0,19.0,294.0,1861.0,192.0,544.0,281.0,2119.0,18803.0,54.0
18119,21038.0,9990.0,8581.0,3074.0,688.0,22675.0,2348.0,3640.0,4527.0,3659.0,620.0,730.0,93.0,124.0,2266.0,260.0,293.0,180.0,2658.0,16034.0,54.0
18125,12554.0,5714.0,4957.0,1244.0,240.0,24367.0,1207.0,2351.0,2851.0,2319.0,287.0,388.0,0.0,59.0,755.0,18.0,170.0,244.0,1037.0,9407.0,40.0
18127,167016.0,67065.0,62429.0,17560.0,5268.0,30615.0,9348.0,24036.0,38331.0,18048.0,5276.0,26180.0,1010.0,3837.0,3330.0,1134.0,2464.0,3759.0,14430.0,150035.0,283.0
18129,25527.0,11335.0,10017.0,2451.0,590.0,30396.0,1005.0,4185.0,5784.0,3108.0,737.0,945.0,32.0,236.0,797.0,133.0,391.0,271.0,1392.0,20887.0,55.0
18131,12910.0,6044.0,5174.0,1710.0,442.0,23958.0,1155.0,2335.0,2996.0,2149.0,399.0,675.0,15.0,46.0,861.0,82.0,180.0,178.0,1391.0,11147.0,36.0
18135,25403.0,11644.0,10483.0,4319.0,775.0,22817.0,2371.0,4733.0,6037.0,4035.0,1042.0,1536.0,183.0,272.0,749.0,59.0,575.0,387.0,3471.0,20510.0,70.0
18137,28633.0,12107.0,10981.0,2834.0,939.0,23980.0,2566.0,4900.0,6868.0,3792.0,774.0,1198.0,39.0,747.0,735.0,300.0,514.0,489.0,2284.0,27708.0,88.0
18139,16873.0,7463.0,6747.0,2981.0,459.0,24267.0,1787.0,2938.0,3899.0,2558.0,737.0,620.0,11.0,233.0,243.0,24.0,432.0,208.0,2412.0,12870.0,42.0
18141,267696.0,115569.0,100861.0,43926.0,10098.0,24748.0,21305.0,38370.0,64446.0,35507.0,10056.0,69510.0,3888.0,12434.0,2055.0,1481.0,8319.0,12038.0,29687.0,280789.0,570.0
18143,23734.0,10440.0,8844.0,3267.0,750.0,23103.0,2511.0,3775.0,5435.0,3942.0,601.0,875.0,84.0,323.0,1744.0,18.0,353.0,371.0,2161.0,21327.0,53.0
18145,44404.0,19117.0,17309.0,5446.0,1785.0,25478.0,3747.0,6891.0,10341.0,5941.0,1571.0,3192.0,377.0,789.0,734.0,330.0,1057.0,711.0,5373.0,40380.0,97.0
18147,20777.0,8943.0,8065.0,2013.0,608.0,25914.0,1531.0,3696.0,4724.0,2862.0,355.0,982.0,82.0,167.0,1066.0,119.0,319.0,298.0,1719.0,17173.0,60.0
18149,23069.0,10982.0,8727.0,3596.0,995.0,21343.0,2715.0,3886.0,5333.0,3931.0,650.0,1238.0,76.0,134.0,916.0,176.0,432.0,58.0,2187.0,17342.0,68.0
18151,34279.0,19514.0,13451.0,3407.0,1045.0,25497.0,2684.0,5900.0,7259.0,5113.0,1003.0,2016.0,282.0,796.0,2390.0,123.0,627.0,1375.0,3861.0,30940.0,71.0
18155,10484.0,5092.0,4102.0,2221.0,327.0,20698.0,1222.0,1777.0,2615.0,1687.0,412.0,382.0,28.0,90.0,1015.0,125.0,207.0,111.0,1478.0,7633.0,25.0
18159,15447.0,6959.0,6401.0,1328.0,401.0,27556.0,1283.0,2986.0,3346.0,2541.0,445.0,671.0,94.0,145.0,570.0,59.0,261.0,226.0,1473.0,11785.0,49.0
18161,7251.0,3227.0,2917.0,681.0,191.0,22918.0,589.0,1257.0,1684.0,1058.0,212.0,278.0,0.0,112.0,340.0,27.0,137.0,67.0,842.0,5086.0,18.0
18165,15752.0,7456.0,6600.0,2077.0,431.0,22932.0,1215.0,2943.0,3517.0,2672.0,653.0,473.0,37.0,226.0,567.0,58.0,388.0,225.0,1617.0,13615.0,48.0
18169,32177.0,14114.0,12767.0,3839.0,937.0,23745.0,2649.0,6248.0,6958.0,4542.0,1027.0,1734.0,111.0,405.0,691.0,131.0,651.0,1947.0,3097.0,30783.0,108.0
18171,8309.0,3679.0,3327.0,639.0,213.0,28690.0,534.0,1604.0,1795.0,1271.0,287.0,272.0,20.0,16.0,229.0,71.0,90.0,87.0,509.0,6021.0,33.0
18173,61427.0,24930.0,23290.0,5757.0,1419.0,31021.0,3004.0,9872.0,15109.0,7117.0,1689.0,4224.0,287.0,1069.0,1229.0,418.0,726.0,791.0,4481.0,47280.0,139.0
18175,27792.0,12204.0,10540.0,4100.0,1128.0,22096.0,2748.0,4298.0,6594.0,4877.0,945.0,830.0,26.0,173.0,2495.0,186.0,545.0,281.0,3211.0,20200.0,63.0
18179,27836.0,11692.0,10828.0,3421.0,533.0,24544.0,1651.0,4834.0,6835.0,3471.0,1000.0,1323.0,89.0,526.0,699.0,71.0,446.0,541.0,2435.0,25171.0,73.0
18181,24265.0,12959.0,9670.0,2376.0,652.0,25859.0,1741.0,4506.0,5672.0,3807.0,608.0,2367.0,395.0,156.0,1529.0,172.0,331.0,301.0,2348.0,21136.0,66.0
18183,33354.0,14447.0,13232.0,2876.0,816.0,27062.0,2260.0,5415.0,7794.0,5352.0,1041.0,1379.0,24.0,606.0,877.0,165.0,458.0,446.0,2786.0,29665.0,74.0
19001,7330.0,3671.0,3228.0,687.0,108.0,27358.0,349.0,1663.0,1577.0,1104.0,263.0,228.0,3.0,62.0,113.0,27.0,140.0,156.0,452.0,5493.0,34.0
19003,3822.0,2004.0,1681.0,368.0,62.0,26991.0,207.0,848.0,799.0,576.0,90.0,121.0,5.0,29.0,117.0,3.0,59.0,145.0,290.0,2405.0,14.0
19005,14001.0,7640.0,6035.0,1388.0,343.0,27027.0,1170.0,2970.0,3133.0,1587.0,286.0,1178.0,255.0,273.0,1012.0,114.0,253.0,357.0,1156.0,12034.0,39.0
19007,12602.0,6572.0,5430.0,1998.0,396.0,23617.0,906.0,2722.0,2781.0,2073.0,276.0,512.0,50.0,282.0,541.0,87.0,441.0,163.0,1176.0,11348.0,39.0
19011,25720.0,11092.0,10155.0,2324.0,524.0,30888.0,1259.0,4323.0,6338.0,2963.0,682.0,833.0,70.0,239.0,302.0,111.0,476.0,340.0,847.0,18238.0,47.0
19015,26411.0,11787.0,10943.0,2659.0,615.0,28412.0,1023.0,4478.0,5899.0,3778.0,785.0,1359.0,156.0,896.0,467.0,240.0,491.0,872.0,1609.0,22100.0,70.0
19017,24663.0,10136.0,9343.0,1677.0,431.0,31001.0,759.0,4563.0,5430.0,2278.0,487.0,1106.0,87.0,376.0,209.0,56.0,314.0,1594.0,823.0,23114.0,60.0
19023,14933.0,6735.0,6282.0,1289.0,245.0,27085.0,852.0,3162.0,3448.0,1513.0,321.0,443.0,4.0,173.0,144.0,77.0,213.0,247.0,727.0,10681.0,56.0
19025,9876.0,5081.0,4249.0,1364.0,126.0,26210.0,547.0,2227.0,2046.0,1270.0,358.0,507.0,10.0,177.0,66.0,55.0,197.0,723.0,466.0,8742.0,31.0
19027,20555.0,9415.0,8580.0,1899.0,286.0,28307.0,990.0,3951.0,4968.0,2246.0,694.0,913.0,29.0,541.0,39.0,46.0,420.0,421.0,657.0,22044.0,35.0
19029,13433.0,6560.0,6076.0,1985.0,226.0,26411.0,918.0,2872.0,2995.0,1925.0,541.0,563.0,50.0,300.0,122.0,19.0,466.0,319.0,698.0,13171.0,54.0
19031,18389.0,8108.0,7599.0,1162.0,342.0,29271.0,856.0,3349.0,4261.0,2033.0,462.0,747.0,44.0,135.0,379.0,44.0,275.0,306.0,653.0,13770.0,54.0
