,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,Deaths
46099,191682.0,83607.0,78453.0,31621.0,2858.0,17349.0,8793.0,14631.0,25093.0,48453.0,19490.0,5756.0,3115.0,35283.0,16405.0,3597.0,1710.0,3890.0,6293.0,225113.0,15908.0,11678.0,9992.0,3966.0,3524.0,30.0,6086.0,7.0,316.0
46101,6508.0,2895.0,2608.0,1076.0,86.0,435.0,342.0,481.0,1246.0,1650.0,869.0,97.0,123.0,1556.0,151.0,154.0,38.0,110.0,249.0,5018.0,903.0,47.0,291.0,141.0,649.0,0.0,428.0,0.0,19.0
46103,112504.0,49218.0,43947.0,23891.0,2341.0,11441.0,4970.0,12228.0,20307.0,25936.0,15775.0,2880.0,453.0,23185.0,5699.0,5852.0,552.0,2623.0,3921.0,121273.0,11575.0,1460.0,6056.0,1483.0,8577.0,155.0,5128.0,326.0,235.0
46109,10310.0,5088.0,3889.0,3439.0,289.0,708.0,654.0,2113.0,2055.0,2770.0,1024.0,415.0,18.0,4516.0,119.0,569.0,103.0,223.0,202.0,9293.0,2178.0,47.0,385.0,11.0,3817.0,0.0,247.0,9.0,25.0
46115,6438.0,3263.0,2599.0,797.0,85.0,329.0,353.0,355.0,1343.0,1540.0,709.0,102.0,16.0,486.0,111.0,233.0,25.0,73.0,138.0,5134.0,719.0,10.0,214.0,0.0,102.0,0.0,157.0,3.0,21.0
46121,10308.0,3182.0,2674.0,7202.0,275.0,597.0,1006.0,2972.0,765.0,4318.0,438.0,548.0,54.0,9530.0,181.0,660.0,320.0,542.0,90.0,10617.0,5599.0,4.0,400.0,268.0,8853.0,0.0,5.0,0.0,10.0
46123,5448.0,3105.0,2234.0,1524.0,151.0,419.0,413.0,446.0,1218.0,1268.0,389.0,139.0,83.0,1055.0,142.0,488.0,11.0,79.0,146.0,4382.0,890.0,0.0,81.0,49.0,568.0,0.0,357.0,0.0,20.0
46125,8325.0,4043.0,3530.0,1462.0,104.0,644.0,418.0,485.0,1729.0,2035.0,1020.0,168.0,52.0,422.0,124.0,181.0,20.0,77.0,196.0,5449.0,1136.0,43.0,203.0,24.0,61.0,0.0,91.0,0.0,41.0
46127,15659.0,7267.0,6864.0,2197.0,190.0,1093.0,671.0,960.0,2774.0,3810.0,1860.0,446.0,77.0,1471.0,861.0,282.0,81.0,156.0,104.0,18217.0,1742.0,124.0,545.0,248.0,122.0,0.0,426.0,6.0,27.0
46129,5431.0,3074.0,2263.0,906.0,138.0,458.0,417.0,457.0,1263.0,1242.0,885.0,94.0,17.0,1151.0,203.0,380.0,43.0,48.0,378.0,4485.0,1334.0,207.0,124.0,17.0,608.0,0.0,195.0,0.0,20.0
46135,22746.0,10237.0,9558.0,3778.0,270.0,1623.0,1518.0,1832.0,4312.0,4813.0,3035.0,403.0,229.0,2760.0,1339.0,520.0,125.0,532.0,1773.0,25068.0,3053.0,327.0,1135.0,34.0,716.0,0.0,548.0,0.0,61.0
47001,76513.0,35057.0,30886.0,18392.0,1892.0,6925.0,6237.0,6741.0,15193.0,16179.0,15683.0,1766.0,594.0,8685.0,2912.0,4541.0,586.0,1474.0,1324.0,79768.0,9343.0,2755.0,2345.0,1146.0,327.0,74.0,1809.0,229.0,232.0
47003,48937.0,19345.0,17490.0,11870.0,1040.0,4325.0,5373.0,5498.0,7275.0,12477.0,7281.0,1315.0,1209.0,11532.0,467.0,2627.0,543.0,690.0,547.0,46569.0,9025.0,3529.0,6238.0,96.0,142.0,20.0,1175.0,332.0,145.0
47005,16133.0,9158.0,6770.0,5063.0,440.0,1276.0,1955.0,1231.0,3852.0,3201.0,4408.0,358.0,0.0,747.0,45.0,2690.0,43.0,406.0,191.0,13339.0,3506.0,146.0,388.0,26.0,19.0,0.0,168.0,0.0,63.0
47007,14961.0,5771.0,4822.0,3833.0,483.0,653.0,2536.0,2256.0,2716.0,2266.0,3927.0,176.0,266.0,1834.0,33.0,1678.0,96.0,228.0,1185.0,12725.0,2488.0,1091.0,395.0,27.0,62.0,0.0,233.0,26.0,45.0
47009,131641.0,58320.0,51274.0,24097.0,3085.0,10240.0,10024.0,11994.0,26618.0,26550.0,17996.0,2313.0,940.0,12424.0,2603.0,6816.0,1057.0,1765.0,2005.0,127160.0,17809.0,3416.0,4602.0,973.0,179.0,66.0,2997.0,191.0,317.0
47011,106924.0,44149.0,40730.0,25868.0,2842.0,9746.0,9459.0,11556.0,18248.0,23369.0,19181.0,2691.0,1355.0,15837.0,1688.0,4619.0,847.0,2311.0,3281.0,107688.0,13673.0,4899.0,6847.0,1197.0,320.0,32.0,2060.0,482.0,305.0
47013,39818.0,21207.0,16461.0,12865.0,1778.0,3275.0,5978.0,4287.0,8168.0,8167.0,10672.0,956.0,35.0,1485.0,817.0,3412.0,392.0,1181.0,703.0,35143.0,10336.0,97.0,584.0,171.0,67.0,0.0,545.0,21.0,146.0
47015,14374.0,6165.0,5579.0,3569.0,196.0,1061.0,1641.0,1613.0,2594.0,3070.0,2681.0,290.0,11.0,884.0,81.0,1090.0,162.0,227.0,175.0,10272.0,3205.0,284.0,336.0,4.0,20.0,2.0,238.0,0.0,50.0
47017,27841.0,13256.0,10993.0,7725.0,481.0,2079.0,2477.0,2820.0,5545.0,5988.0,5734.0,671.0,39.0,4337.0,201.0,2287.0,122.0,872.0,926.0,24366.0,5366.0,2758.0,779.0,33.0,67.0,22.0,676.0,2.0,160.0
47019,56452.0,28236.0,23993.0,17055.0,1450.0,5263.0,6276.0,6700.0,12270.0,10350.0,12340.0,1444.0,200.0,3104.0,599.0,5134.0,190.0,1535.0,1677.0,46093.0,12956.0,951.0,1115.0,303.0,117.0,22.0,596.0,0.0,206.0
47021,40539.0,16459.0,15317.0,7292.0,907.0,2910.0,3837.0,3765.0,6063.0,8914.0,6254.0,1028.0,219.0,3333.0,755.0,2075.0,338.0,357.0,385.0,28296.0,5152.0,554.0,1353.0,181.0,213.0,21.0,896.0,115.0,98.0
47023,17260.0,7166.0,5992.0,4085.0,516.0,1021.0,1659.0,2104.0,2984.0,3804.0,2015.0,511.0,62.0,2554.0,109.0,1280.0,53.0,253.0,1312.0,14050.0,2543.0,1658.0,474.0,87.0,7.0,0.0,326.0,2.0,62.0
47025,31827.0,15539.0,13561.0,10024.0,979.0,3109.0,4486.0,2449.0,6254.0,5966.0,7328.0,733.0,134.0,1550.0,131.0,4089.0,178.0,809.0,1275.0,31227.0,9293.0,267.0,425.0,248.0,65.0,36.0,509.0,0.0,141.0
47027,7640.0,4367.0,3176.0,3000.0,151.0,567.0,1070.0,693.0,1834.0,1576.0,1460.0,195.0,82.0,422.0,73.0,1199.0,20.0,227.0,111.0,6014.0,2214.0,250.0,122.0,34.0,0.0,0.0,16.0,0.0,37.0
47029,35797.0,17640.0,14171.0,12022.0,1320.0,3023.0,4757.0,4268.0,7608.0,7303.0,8104.0,1046.0,117.0,2502.0,134.0,5077.0,257.0,634.0,354.0,30064.0,9590.0,454.0,919.0,336.0,257.0,39.0,497.0,0.0,188.0
47031,56024.0,24272.0,22034.0,13786.0,1174.0,4399.0,5003.0,5424.0,9634.0,13411.0,10498.0,1475.0,428.0,6811.0,950.0,3096.0,442.0,880.0,748.0,59461.0,13095.0,2095.0,2571.0,677.0,12.0,13.0,1250.0,193.0,174.0
47033,14310.0,6427.0,5653.0,3965.0,275.0,1311.0,1591.0,1694.0,2702.0,3394.0,2362.0,505.0,257.0,3810.0,82.0,855.0,132.0,262.0,220.0,11794.0,2244.0,1871.0,1542.0,48.0,23.0,10.0,312.0,4.0,65.0
47035,60016.0,30081.0,26389.0,16262.0,1453.0,5360.0,5905.0,5296.0,18503.0,10483.0,12592.0,1318.0,125.0,3430.0,686.0,4156.0,430.0,1203.0,715.0,58449.0,7908.0,434.0,1801.0,213.0,310.0,0.0,613.0,59.0,190.0
47037,690540.0,319739.0,289191.0,151837.0,18929.0,90675.0,49328.0,79478.0,84748.0,143847.0,78441.0,20508.0,30149.0,303758.0,78039.0,4828.0,7316.0,18141.0,21402.0,857070.0,65474.0,184488.0,70926.0,24892.0,883.0,403.0,19840.0,2326.0,1265.0
47039,11663.0,6929.0,4637.0,3839.0,379.0,919.0,1295.0,903.0,2853.0,2432.0,1858.0,155.0,0.0,958.0,83.0,1539.0,33.0,149.0,231.0,10800.0,2015.0,411.0,383.0,0.0,0.0,0.0,164.0,0.0,66.0
47041,20104.0,9686.0,7782.0,5980.0,415.0,1650.0,2937.0,1963.0,3777.0,4379.0,3814.0,339.0,148.0,2449.0,112.0,1484.0,208.0,466.0,321.0,19282.0,4354.0,337.0,1643.0,50.0,53.0,0.0,334.0,32.0,59.0
47043,53289.0,22097.0,19559.0,10360.0,886.0,3752.0,5346.0,5463.0,8513.0,12279.0,9669.0,1065.0,248.0,5665.0,657.0,2900.0,429.0,667.0,763.0,46812.0,7536.0,2172.0,1982.0,239.0,150.0,0.0,1050.0,72.0,155.0
47045,37201.0,16933.0,15271.0,10391.0,1085.0,4088.0,3593.0,3098.0,6497.0,8839.0,6880.0,1502.0,180.0,7598.0,402.0,1365.0,195.0,818.0,567.0,38132.0,5314.0,4538.0,1297.0,244.0,160.0,58.0,1301.0,0.0,192.0
47047,40612.0,17436.0,16040.0,8040.0,1217.0,3320.0,3683.0,3330.0,8652.0,7742.0,6858.0,1169.0,163.0,13239.0,176.0,2238.0,258.0,715.0,636.0,30188.0,6287.0,11080.0,1144.0,311.0,116.0,0.0,573.0,15.0,120.0
47049,18405.0,9044.0,7368.0,6328.0,478.0,1332.0,2547.0,1317.0,3943.0,3842.0,4389.0,459.0,21.0,686.0,73.0,1656.0,50.0,544.0,175.0,16702.0,3715.0,67.0,291.0,34.0,0.0,0.0,294.0,0.0,62.0
47051,41999.0,19508.0,16497.0,9912.0,770.0,4098.0,3433.0,3786.0,8415.0,8414.0,9091.0,1080.0,199.0,4929.0,128.0,2092.0,282.0,831.0,2047.0,35543.0,9211.0,2037.0,1465.0,183.0,15.0,24.0,1138.0,67.0,153.0
47053,49193.0,22662.0,19594.0,14241.0,1238.0,4517.0,4653.0,4417.0,8738.0,11891.0,9633.0,1856.0,194.0,11782.0,425.0,2671.0,261.0,1641.0,1138.0,42848.0,7141.0,8300.0,1371.0,180.0,173.0,41.0,1599.0,118.0,223.0
47055,29403.0,14156.0,11700.0,6877.0,730.0,2257.0,2665.0,2570.0,5886.0,6109.0,4923.0,668.0,58.0,4732.0,511.0,2217.0,208.0,478.0,794.0,24825.0,4849.0,2965.0,837.0,20.0,65.0,0.0,790.0,55.0,118.0
47057,23268.0,11157.0,9147.0,6553.0,541.0,1794.0,3362.0,2406.0,4821.0,4621.0,5569.0,259.0,250.0,1438.0,206.0,3379.0,173.0,411.0,145.0,17975.0,4855.0,45.0,796.0,41.0,117.0,118.0,321.0,0.0,80.0
47059,69077.0,32655.0,27515.0,20697.0,1470.0,5668.0,7769.0,6333.0,15124.0,13399.0,16399.0,1792.0,220.0,4971.0,551.0,7533.0,311.0,1352.0,2149.0,66940.0,13700.0,1681.0,2066.0,293.0,67.0,0.0,793.0,71.0,269.0
47061,13371.0,6467.0,4944.0,4065.0,471.0,1058.0,2055.0,1718.0,2784.0,2931.0,3277.0,294.0,53.0,1743.0,55.0,1632.0,126.0,317.0,188.0,10823.0,3236.0,90.0,180.0,61.0,133.0,0.0,1271.0,8.0,57.0
47063,64479.0,27240.0,24490.0,19561.0,2248.0,5924.0,7564.0,7534.0,11671.0,14960.0,11953.0,1426.0,1329.0,11972.0,1470.0,2903.0,639.0,1324.0,942.0,74188.0,9781.0,2272.0,7591.0,559.0,208.0,268.0,1064.0,10.0,207.0
47065,364718.0,163605.0,148296.0,74662.0,8469.0,38722.0,24982.0,33059.0,64056.0,75901.0,53545.0,8918.0,5019.0,106505.0,18690.0,4961.0,1915.0,9165.0,11625.0,419952.0,44218.0,67346.0,21081.0,7633.0,476.0,157.0,8942.0,870.0,931.0
47067,6568.0,3609.0,2731.0,2746.0,285.0,612.0,894.0,606.0,1387.0,1400.0,1742.0,185.0,18.0,228.0,5.0,836.0,61.0,338.0,184.0,5054.0,2259.0,37.0,120.0,38.0,0.0,0.0,24.0,9.0,20.0
47069,25247.0,11023.0,9245.0,7518.0,1259.0,2473.0,3504.0,2327.0,4563.0,4747.0,4508.0,651.0,159.0,11578.0,116.0,2442.0,77.0,639.0,3994.0,22269.0,4806.0,10609.0,463.0,185.0,67.0,8.0,239.0,7.0,82.0
47071,25665.0,14109.0,10087.0,7088.0,478.0,2049.0,3194.0,3085.0,5810.0,5195.0,4694.0,572.0,63.0,2093.0,154.0,2028.0,135.0,603.0,502.0,24023.0,4514.0,983.0,634.0,116.0,61.0,0.0,291.0,8.0,138.0
47073,56735.0,27406.0,23183.0,16192.0,1813.0,4502.0,5459.0,4926.0,11859.0,11255.0,12683.0,1461.0,180.0,2869.0,713.0,6385.0,493.0,1236.0,659.0,46125.0,10736.0,802.0,897.0,251.0,81.0,71.0,761.0,6.0,239.0
47075,17391.0,8419.0,7148.0,5747.0,472.0,1968.0,1883.0,2110.0,3223.0,3916.0,3586.0,743.0,88.0,9798.0,181.0,812.0,127.0,678.0,226.0,14305.0,4589.0,8836.0,754.0,11.0,0.0,6.0,157.0,34.0,65.0
47077,27956.0,13037.0,10914.0,8279.0,940.0,2173.0,2921.0,2656.0,5094.0,6359.0,4934.0,516.0,124.0,3578.0,104.0,3242.0,279.0,593.0,407.0,24639.0,4916.0,2361.0,694.0,35.0,0.0,14.0,435.0,39.0,106.0
47079,32251.0,17270.0,13190.0,9799.0,613.0,2701.0,3019.0,2982.0,7437.0,6623.0,6938.0,838.0,70.0,4245.0,407.0,4771.0,132.0,844.0,552.0,29675.0,5692.0,2650.0,834.0,79.0,102.0,0.0,580.0,0.0,146.0
47081,25017.0,10541.0,8675.0,5242.0,354.0,1743.0,3269.0,2124.0,4254.0,5246.0,4000.0,398.0,33.0,2453.0,157.0,2105.0,174.0,312.0,1828.0,17411.0,5053.0,1306.0,643.0,103.0,203.0,9.0,189.0,0.0,87.0
47083,8201.0,4238.0,2919.0,1888.0,196.0,599.0,1162.0,669.0,1692.0,1781.0,1578.0,171.0,0.0,680.0,32.0,1083.0,35.0,137.0,225.0,6567.0,1476.0,391.0,124.0,13.0,22.0,20.0,110.0,0.0,26.0
47085,18528.0,8983.0,6869.0,4558.0,753.0,1444.0,2057.0,1485.0,3593.0,4004.0,3628.0,130.0,2.0,1613.0,116.0,1472.0,98.0,176.0,240.0,16312.0,3333.0,331.0,469.0,137.0,148.0,9.0,362.0,157.0,69.0
47087,11767.0,5919.0,4525.0,3603.0,383.0,888.0,1716.0,1452.0,2651.0,2140.0,2766.0,145.0,67.0,631.0,52.0,1651.0,73.0,252.0,240.0,8600.0,2893.0,39.0,254.0,8.0,31.0,0.0,288.0,11.0,36.0
47089,54162.0,24353.0,20038.0,11712.0,1568.0,3830.0,5331.0,5486.0,10771.0,10595.0,11153.0,1213.0,529.0,4258.0,445.0,5487.0,400.0,433.0,1880.0,45474.0,9154.0,975.0,1971.0,316.0,14.0,19.0,936.0,27.0,153.0
47091,17755.0,8997.0,6979.0,5891.0,180.0,1323.0,2628.0,2012.0,4044.0,3006.0,3425.0,136.0,89.0,1349.0,71.0,1698.0,204.0,494.0,1967.0,14422.0,5004.0,556.0,371.0,53.0,123.0,0.0,239.0,7.0,45.0
47093,466184.0,207611.0,189536.0,99951.0,10321.0,46111.0,25324.0,35411.0,73677.0,98068.0,55399.0,11499.0,5364.0,84320.0,28807.0,8264.0,2103.0,10768.0,11335.0,505957.0,53688.0,39986.0,20555.0,10486.0,979.0,133.0,10935.0,1246.0,1066.0
47095,7273.0,2592.0,2167.0,1746.0,243.0,485.0,1490.0,697.0,1119.0,1044.0,1008.0,147.0,43.0,2409.0,160.0,177.0,96.0,388.0,2790.0,6816.0,1138.0,2006.0,180.0,16.0,38.0,7.0,162.0,0.0,31.0
47097,25689.0,11343.0,9609.0,7927.0,697.0,2429.0,3882.0,2247.0,4026.0,5843.0,5125.0,1110.0,244.0,10196.0,203.0,1534.0,288.0,944.0,2703.0,23070.0,4610.0,8692.0,662.0,70.0,146.0,0.0,621.0,5.0,85.0
47099,43780.0,18256.0,16140.0,13394.0,1517.0,3636.0,4636.0,6163.0,7708.0,10933.0,8103.0,1130.0,395.0,3024.0,377.0,2473.0,303.0,1176.0,519.0,36673.0,8577.0,757.0,1036.0,179.0,121.0,56.0,717.0,158.0,164.0
47101,12131.0,5598.0,4837.0,3682.0,225.0,1201.0,1435.0,1167.0,2555.0,2594.0,2231.0,296.0,0.0,833.0,22.0,1344.0,24.0,277.0,264.0,10292.0,3123.0,157.0,291.0,239.0,0.0,0.0,136.0,10.0,43.0
47103,34158.0,15624.0,13788.0,7047.0,618.0,2875.0,3629.0,2632.0,6519.0,7625.0,6095.0,816.0,168.0,4721.0,133.0,2290.0,310.0,928.0,400.0,27846.0,7858.0,2331.0,1223.0,211.0,58.0,0.0,898.0,0.0,137.0
47105,53169.0,23393.0,20967.0,9378.0,861.0,3714.0,5092.0,5283.0,13988.0,10307.0,6932.0,589.0,883.0,6935.0,634.0,1848.0,647.0,810.0,400.0,49014.0,7816.0,565.0,4832.0,407.0,54.0,0.0,846.0,231.0,162.0
47107,53392.0,23458.0,21147.0,13987.0,1458.0,4707.0,5668.0,5457.0,10584.0,11241.0,10544.0,1160.0,423.0,6043.0,408.0,4270.0,448.0,867.0,1253.0,51629.0,7817.0,1830.0,2240.0,439.0,219.0,30.0,1273.0,12.0,212.0
47109,25814.0,12066.0,9875.0,8379.0,711.0,1915.0,2850.0,2424.0,5416.0,5596.0,4644.0,420.0,53.0,2682.0,27.0,1884.0,153.0,390.0,343.0,23373.0,4143.0,1503.0,573.0,65.0,55.0,0.0,476.0,10.0,139.0
47111,24208.0,10473.0,9143.0,6944.0,492.0,2219.0,2975.0,2407.0,3789.0,6046.0,4394.0,416.0,279.0,2088.0,128.0,2382.0,169.0,263.0,395.0,18740.0,4166.0,240.0,1248.0,168.0,41.0,0.0,391.0,0.0,73.0
47113,97838.0,43320.0,38266.0,27330.0,3062.0,11464.0,7551.0,9948.0,16514.0,21937.0,14849.0,3645.0,934.0,43630.0,2085.0,2177.0,599.0,3213.0,3901.0,115803.0,13295.0,36056.0,3891.0,1034.0,94.0,0.0,2167.0,388.0,266.0
47115,28639.0,13505.0,11438.0,7716.0,669.0,2287.0,3901.0,2405.0,5554.0,6011.0,6256.0,656.0,37.0,2400.0,86.0,2704.0,216.0,531.0,283.0,24867.0,5418.0,1099.0,530.0,128.0,8.0,0.0,635.0,0.0,101.0
47117,33708.0,13775.0,12436.0,8534.0,1039.0,2822.0,2965.0,2604.0,5430.0,7851.0,5331.0,919.0,242.0,5306.0,244.0,1701.0,207.0,403.0,447.0,29860.0,4713.0,1793.0,1872.0,140.0,0.0,0.0,1122.0,379.0,108.0
47119,94615.0,38474.0,35163.0,15767.0,1815.0,8673.0,6335.0,8692.0,15334.0,22010.0,11585.0,2517.0,628.0,19910.0,2155.0,4062.0,544.0,963.0,1215.0,92457.0,10706.0,10589.0,5790.0,948.0,107.0,9.0,2349.0,118.0,195.0
47121,12237.0,5923.0,5079.0,2827.0,460.0,990.0,1429.0,1362.0,2631.0,2482.0,2324.0,100.0,43.0,856.0,12.0,1876.0,162.0,288.0,108.0,9824.0,2504.0,232.0,272.0,33.0,28.0,0.0,241.0,50.0,52.0
47123,46413.0,21326.0,18639.0,13243.0,1336.0,3837.0,5089.0,4524.0,9818.0,9916.0,10615.0,1102.0,141.0,4463.0,329.0,4926.0,437.0,830.0,581.0,43055.0,7120.0,929.0,2041.0,205.0,86.0,0.0,1155.0,47.0,149.0
47125,204992.0,82742.0,74606.0,42504.0,5442.0,19934.0,8542.0,15151.0,19065.0,54939.0,29835.0,6825.0,1774.0,76722.0,5052.0,3398.0,1425.0,2788.0,3886.0,191351.0,16154.0,39346.0,21063.0,4771.0,752.0,565.0,9124.0,1101.0,329.0
47127,6396.0,3069.0,2599.0,1265.0,113.0,451.0,635.0,513.0,1349.0,1236.0,1080.0,85.0,0.0,470.0,10.0,463.0,45.0,95.0,72.0,6778.0,1900.0,119.0,1.0,213.0,72.0,1.0,64.0,0.0,30.0
47129,21538.0,9055.0,7524.0,6185.0,601.0,1757.0,2898.0,2235.0,3873.0,4146.0,4515.0,368.0,64.0,1923.0,20.0,2562.0,137.0,322.0,2824.0,16849.0,3980.0,1288.0,297.0,19.0,127.0,0.0,192.0,0.0,64.0
47131,30343.0,14615.0,12633.0,9695.0,827.0,2833.0,3508.0,2577.0,6182.0,6611.0,6617.0,897.0,209.0,5652.0,288.0,1578.0,200.0,846.0,478.0,29111.0,5538.0,3402.0,1415.0,131.0,70.0,5.0,578.0,51.0,121.0
47133,22171.0,10385.0,8969.0,7081.0,352.0,1940.0,3075.0,1929.0,4531.0,4763.0,3850.0,642.0,20.0,905.0,53.0,2237.0,57.0,682.0,310.0,17704.0,5407.0,97.0,347.0,70.0,24.0,139.0,220.0,8.0,84.0
47135,8020.0,4681.0,2929.0,2464.0,276.0,416.0,1363.0,1176.0,1644.0,1854.0,1707.0,98.0,0.0,678.0,28.0,1562.0,31.0,129.0,159.0,6673.0,2225.0,65.0,212.0,182.0,72.0,0.0,147.0,0.0,33.0
47137,5068.0,3509.0,2211.0,1539.0,94.0,291.0,799.0,244.0,1385.0,949.0,1207.0,107.0,0.0,186.0,27.0,763.0,4.0,132.0,74.0,3611.0,1286.0,11.0,161.0,0.0,0.0,0.0,14.0,0.0,13.0
47139,16807.0,9076.0,7448.0,4130.0,492.0,1367.0,2282.0,2316.0,3536.0,3184.0,3120.0,347.0,39.0,1215.0,34.0,2427.0,129.0,389.0,269.0,11913.0,3198.0,144.0,362.0,27.0,37.0,0.0,645.0,0.0,69.0
47141,78542.0,34876.0,31777.0,22573.0,2224.0,8643.0,6047.0,6325.0,13135.0,16399.0,11280.0,2331.0,1192.0,9579.0,2201.0,3048.0,336.0,1516.0,3185.0,89529.0,11202.0,1861.0,5008.0,976.0,240.0,0.0,1448.0,46.0,196.0
47143,32964.0,14782.0,12324.0,9413.0,1255.0,2370.0,3923.0,3718.0,6010.0,7498.0,7172.0,902.0,448.0,3400.0,70.0,3378.0,149.0,634.0,903.0,32439.0,4830.0,569.0,1682.0,172.0,22.0,0.0,955.0,0.0,106.0
47145,53331.0,25690.0,21596.0,11950.0,1471.0,4195.0,4011.0,3374.0,12106.0,9975.0,10006.0,712.0,121.0,3955.0,913.0,3771.0,309.0,1385.0,818.0,58565.0,7233.0,1275.0,1043.0,398.0,226.0,18.0,957.0,38.0,216.0
47147,70982.0,27674.0,26122.0,13181.0,1708.0,5363.0,6181.0,5980.0,10431.0,16982.0,9644.0,1573.0,920.0,12458.0,748.0,2422.0,377.0,818.0,1025.0,56515.0,9789.0,5103.0,5040.0,462.0,184.0,39.0,1401.0,229.0,204.0
47149,324139.0,122071.0,115249.0,55493.0,7568.0,29364.0,15605.0,28787.0,34063.0,79877.0,35010.0,8677.0,6774.0,98535.0,12585.0,4049.0,2494.0,3011.0,4776.0,306017.0,29168.0,48177.0,26978.0,11152.0,741.0,37.0,10852.0,598.0,470.0
47151,22020.0,10035.0,8625.0,8141.0,732.0,1900.0,3250.0,2604.0,3705.0,5228.0,6234.0,873.0,29.0,654.0,338.0,2722.0,47.0,427.0,357.0,20823.0,5634.0,127.0,218.0,3.0,122.0,0.0,182.0,2.0,72.0
47153,14936.0,6515.0,5539.0,4624.0,302.0,1143.0,1834.0,1729.0,3091.0,2885.0,3225.0,350.0,37.0,1031.0,22.0,1664.0,110.0,243.0,233.0,12453.0,3018.0,64.0,536.0,0.0,26.0,0.0,357.0,48.0,39.0
47155,98007.0,58161.0,37993.0,24495.0,2369.0,9407.0,9508.0,13394.0,19237.0,20209.0,17611.0,1915.0,1864.0,10246.0,5176.0,6733.0,1144.0,1215.0,1232.0,98173.0,16357.0,770.0,6211.0,800.0,265.0,44.0,2121.0,35.0,286.0
47157,936611.0,406026.0,356607.0,263340.0,34314.0,117604.0,67336.0,106155.0,126951.0,234172.0,117614.0,37679.0,16657.0,606635.0,49004.0,4000.0,7673.0,31231.0,17034.0,1044065.0,163407.0,502392.0,60266.0,25211.0,985.0,213.0,14773.0,2795.0,2114.0
47159,19926.0,8838.0,7688.0,4967.0,346.0,1589.0,1965.0,1677.0,3301.0,4502.0,3269.0,591.0,72.0,1668.0,53.0,1730.0,167.0,373.0,205.0,15830.0,3215.0,432.0,572.0,89.0,74.0,0.0,428.0,73.0,52.0
47161,13553.0,6882.0,5226.0,2804.0,362.0,982.0,1228.0,1109.0,2678.0,2880.0,2575.0,196.0,16.0,1156.0,74.0,1460.0,130.0,220.0,128.0,11804.0,2607.0,42.0,433.0,71.0,70.0,111.0,428.0,1.0,34.0
47163,157707.0,75518.0,66645.0,40053.0,4682.0,14761.0,14456.0,13723.0,34500.0,30462.0,31074.0,3992.0,421.0,10720.0,3774.0,8195.0,888.0,3898.0,2720.0,164803.0,22788.0,2803.0,3137.0,1042.0,337.0,74.0,3312.0,15.0,650.0
47165,187680.0,73422.0,68654.0,30685.0,3339.0,15922.0,12520.0,14462.0,29889.0,44194.0,26357.0,4208.0,2094.0,32163.0,6396.0,4628.0,1414.0,2285.0,1548.0,156066.0,17396.0,14599.0,9623.0,2778.0,407.0,71.0,4588.0,97.0,444.0
47167,61562.0,23937.0,21624.0,12420.0,1525.0,4493.0,4931.0,5341.0,8898.0,15014.0,10578.0,1688.0,141.0,15346.0,422.0,2353.0,341.0,842.0,796.0,46880.0,10305.0,11369.0,1733.0,379.0,140.0,0.0,1397.0,328.0,140.0
47169,10910.0,3685.0,3398.0,1545.0,230.0,950.0,1168.0,1332.0,1454.0,1993.0,1506.0,157.0,44.0,1903.0,37.0,716.0,12.0,79.0,1497.0,7373.0,2055.0,1129.0,108.0,31.0,66.0,0.0,569.0,0.0,20.0
47171,17821.0,8914.0,7683.0,5308.0,494.0,1565.0,1949.0,1508.0,4231.0,2935.0,3884.0,421.0,258.0,1358.0,130.0,1599.0,9.0,527.0,560.0,16108.0,3808.0,48.0,946.0,75.0,52.0,0.0,237.0,0.0,74.0
47173,19678.0,9487.0,7463.0,5522.0,559.0,1338.0,3020.0,1521.0,3556.0,4276.0,3942.0,468.0,14.0,773.0,193.0,2682.0,198.0,347.0,196.0,16355.0,5293.0,91.0,345.0,29.0,0.0,19.0,289.0,0.0,66.0
47175,5813.0,2697.0,2242.0,1750.0,127.0,314.0,906.0,807.0,1341.0,1113.0,1563.0,108.0,15.0,256.0,0.0,658.0,54.0,147.0,113.0,4688.0,1234.0,10.0,78.0,0.0,0.0,0.0,168.0,0.0,17.0
47177,40971.0,18018.0,15515.0,12798.0,705.0,3283.0,5074.0,5190.0,7129.0,9660.0,8145.0,1085.0,589.0,6227.0,312.0,2205.0,530.0,965.0,681.0,39247.0,8499.0,987.0,3770.0,309.0,98.0,127.0,915.0,21.0,105.0
47179,128874.0,60778.0,54603.0,32265.0,3053.0,13813.0,9253.0,11791.0,23429.0,24638.0,21681.0,3192.0,1197.0,15385.0,5780.0,5342.0,816.0,3544.0,4952.0,137289.0,16395.0,4990.0,4647.0,2198.0,282.0,20.0,3201.0,47.0,342.0
